speaker_prompt_audio_filename,speaker,speaker_prompt_text_transcription,content_to_synthesize,output_audio_filename
speaker001,speaker001,二話不說，拉住他的手往回走。,把臥室的桌燈熄掉。,speaker001_C12_12
speaker001,speaker001,二話不說，拉住他的手往回走。,關閉臥室的燈光。,speaker001_C12_13
speaker001,speaker001,二話不說，拉住他的手往回走。,臥室的桌燈關上。,speaker001_C12_14
speaker001,speaker001,二話不說，拉住他的手往回走。,把臥室的桌上的燈熄掉。,speaker001_C12_15
speaker001,speaker001,二話不說，拉住他的手往回走。,關閉臥室的桌燈。,speaker001_C12_16
speaker001,speaker001,二話不說，拉住他的手往回走。,關必臥室的桌上的燈。,speaker001_C12_17
speaker001,speaker001,二話不說，拉住他的手往回走。,讓臥室的桌燈熄掉。,speaker001_C12_18
speaker001,speaker001,二話不說，拉住他的手往回走。,臥室的桌上的燈關起來。,speaker001_C12_19
speaker001,speaker001,二話不說，拉住他的手往回走。,臥室的桌燈關閉。,speaker001_C12_20
speaker001,speaker001,二話不說，拉住他的手往回走。,關上臥室的桌燈。,speaker001_C12_21
speaker001,speaker001,二話不說，拉住他的手往回走。,把臥室的桌上的燈關上。,speaker001_C12_22
speaker001,speaker001,二話不說，拉住他的手往回走。,讓臥室的桌燈關上。,speaker001_C12_23
speaker001,speaker001,二話不說，拉住他的手往回走。,讓臥室的桌上的燈關上。,speaker001_C12_24
speaker001,speaker001,二話不說，拉住他的手往回走。,把書房的桌燈打開。,speaker001_C13_0
speaker001,speaker001,二話不說，拉住他的手往回走。,開啟書房的桌燈。,speaker001_C13_1
speaker001,speaker001,二話不說，拉住他的手往回走。,把書房的桌燈點亮。,speaker001_C13_2
speaker001,speaker001,二話不說，拉住他的手往回走。,點亮書房的桌燈。,speaker001_C13_3
speaker001,speaker001,二話不說，拉住他的手往回走。,讓書房的桌燈亮起來。,speaker001_C13_4
speaker001,speaker001,二話不說，拉住他的手往回走。,開書房的桌燈。,speaker001_C13_5
speaker001,speaker001,二話不說，拉住他的手往回走。,把書房的桌燈開啟。,speaker001_C13_6
speaker001,speaker001,二話不說，拉住他的手往回走。,書房的桌燈亮起來。,speaker001_C13_7
speaker001,speaker001,二話不說，拉住他的手往回走。,打開書房的桌燈。,speaker001_C13_8
speaker001,speaker001,二話不說，拉住他的手往回走。,讓書房的桌燈光亮起來。,speaker001_C13_9
speaker001,speaker001,二話不說，拉住他的手往回走。,書房的桌燈光亮起來。,speaker001_C13_10
speaker001,speaker001,二話不說，拉住他的手往回走。,點亮書房的桌燈光。,speaker001_C13_11
speaker001,speaker001,二話不說，拉住他的手往回走。,書房的桌燈開啟。,speaker001_C13_12
speaker001,speaker001,二話不說，拉住他的手往回走。,讓書房的桌燈光打開。,speaker001_C13_13
speaker001,speaker001,二話不說，拉住他的手往回走。,書房的桌燈點亮。,speaker001_C13_14
speaker001,speaker001,二話不說，拉住他的手往回走。,開起書房的桌燈。,speaker001_C13_15
speaker001,speaker001,二話不說，拉住他的手往回走。,讓書房的桌燈光點亮。,speaker001_C13_16
speaker001,speaker001,二話不說，拉住他的手往回走。,書房的桌燈打開。,speaker001_C13_17
speaker001,speaker001,二話不說，拉住他的手往回走。,把書房的桌燈光開啟。,speaker001_C13_18
speaker001,speaker001,二話不說，拉住他的手往回走。,書房的桌燈光點亮。,speaker001_C13_19
speaker001,speaker001,二話不說，拉住他的手往回走。,書房的桌燈光亮。,speaker001_C13_20
speaker001,speaker001,二話不說，拉住他的手往回走。,打開書房的桌燈光。,speaker001_C13_21
speaker001,speaker001,二話不說，拉住他的手往回走。,書房的桌燈亮。,speaker001_C13_22
speaker001,speaker001,二話不說，拉住他的手往回走。,把書房的桌燈光點亮。,speaker001_C13_23
speaker001,speaker001,二話不說，拉住他的手往回走。,開書房的燈。,speaker001_C13_24
speaker001,speaker001,二話不說，拉住他的手往回走。,把書房的桌燈關起來。,speaker001_C14_0
speaker001,speaker001,二話不說，拉住他的手往回走。,關書房的桌燈。,speaker001_C14_1
speaker001,speaker001,二話不說，拉住他的手往回走。,把書房的桌燈關上。,speaker001_C14_2
speaker001,speaker001,二話不說，拉住他的手往回走。,關掉書房的桌燈。,speaker001_C14_3
speaker001,speaker001,二話不說，拉住他的手往回走。,讓書房的桌燈關閉。,speaker001_C14_4
speaker001,speaker001,二話不說，拉住他的手往回走。,把書房的桌燈關閉。,speaker001_C14_5
speaker001,speaker001,二話不說，拉住他的手往回走。,書房的桌燈關掉。,speaker001_C14_6
speaker001,speaker001,二話不說，拉住他的手往回走。,把書房的桌燈關掉。,speaker001_C14_7
speaker001,speaker001,二話不說，拉住他的手往回走。,讓書房的桌上的燈關閉。,speaker001_C14_8
speaker001,speaker001,二話不說，拉住他的手往回走。,讓書房的桌燈關掉。,speaker001_C14_9
speaker001,speaker001,二話不說，拉住他的手往回走。,關掉書房的桌上的燈。,speaker001_C14_10
speaker001,speaker001,二話不說，拉住他的手往回走。,書房的桌上的燈關掉。,speaker001_C14_11
speaker001,speaker001,二話不說，拉住他的手往回走。,把書房的桌燈熄掉。,speaker001_C14_12
speaker001,speaker001,二話不說，拉住他的手往回走。,關閉書房的燈光。,speaker001_C14_13
speaker001,speaker001,二話不說，拉住他的手往回走。,書房的桌燈關上。,speaker001_C14_14
speaker001,speaker001,二話不說，拉住他的手往回走。,把書房的桌上的燈熄掉。,speaker001_C14_15
speaker001,speaker001,二話不說，拉住他的手往回走。,關閉書房的桌燈。,speaker001_C14_16
speaker001,speaker001,二話不說，拉住他的手往回走。,關必書房的桌上的燈。,speaker001_C14_17
speaker001,speaker001,二話不說，拉住他的手往回走。,讓書房的桌燈熄掉。,speaker001_C14_18
speaker001,speaker001,二話不說，拉住他的手往回走。,書房的桌上的燈關起來。,speaker001_C14_19
speaker001,speaker001,二話不說，拉住他的手往回走。,書房的桌燈關閉。,speaker001_C14_20
speaker001,speaker001,二話不說，拉住他的手往回走。,關上書房的桌燈。,speaker001_C14_21
speaker001,speaker001,二話不說，拉住他的手往回走。,把書房的桌上的燈關上。,speaker001_C14_22
speaker001,speaker001,二話不說，拉住他的手往回走。,讓書房的桌燈關上。,speaker001_C14_23
speaker001,speaker001,二話不說，拉住他的手往回走。,讓書房的桌上的燈關上。,speaker001_C14_24
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳的窗簾打開。,speaker001_C15_0
speaker001,speaker001,二話不說，拉住他的手往回走。,開啟客廳的窗簾。,speaker001_C15_1
speaker001,speaker001,二話不說，拉住他的手往回走。,打開客廳的窗簾。,speaker001_C15_2
speaker001,speaker001,二話不說，拉住他的手往回走。,讓客廳的窗簾拉開。,speaker001_C15_3
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳的窗簾拉開。,speaker001_C15_4
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳的窗簾開啟。,speaker001_C15_5
speaker001,speaker001,二話不說，拉住他的手往回走。,讓客廳的窗簾打開。,speaker001_C15_6
speaker001,speaker001,二話不說，拉住他的手往回走。,開客廳的窗簾。,speaker001_C15_7
speaker001,speaker001,二話不說，拉住他的手往回走。,客廳的窗簾拉開。,speaker001_C15_8
speaker001,speaker001,二話不說，拉住他的手往回走。,客廳的窗簾打開。,speaker001_C15_9
speaker001,speaker001,二話不說，拉住他的手往回走。,讓客廳的窗簾開啟。,speaker001_C15_10
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳的窗簾展開。,speaker001_C15_11
speaker001,speaker001,二話不說，拉住他的手往回走。,讓客廳的窗簾展開。,speaker001_C15_12
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳的窗簾打開來。,speaker001_C15_13
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳的窗簾開啟來。,speaker001_C15_14
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳的窗簾拉開來。,speaker001_C15_15
speaker001,speaker001,二話不說，拉住他的手往回走。,拉開客廳的窗簾。,speaker001_C15_16
speaker001,speaker001,二話不說，拉住他的手往回走。,將客廳的窗簾打開。,speaker001_C15_17
speaker001,speaker001,二話不說，拉住他的手往回走。,將客廳的窗簾展開。,speaker001_C15_18
speaker001,speaker001,二話不說，拉住他的手往回走。,展開客廳的窗簾。,speaker001_C15_19
speaker001,speaker001,二話不說，拉住他的手往回走。,將客廳的窗簾拉開。,speaker001_C15_20
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳窗簾打開。,speaker001_C15_21
speaker001,speaker001,二話不說，拉住他的手往回走。,打開客廳窗簾。,speaker001_C15_22
speaker001,speaker001,二話不說，拉住他的手往回走。,讓客廳窗簾展開。,speaker001_C15_23
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳窗簾拉開。,speaker001_C15_24
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳的窗簾關上。,speaker001_C16_0
speaker001,speaker001,二話不說，拉住他的手往回走。,關閉客廳的窗簾。,speaker001_C16_1
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳的窗簾拉上。,speaker001_C16_2
speaker001,speaker001,二話不說，拉住他的手往回走。,拉上客廳的窗簾。,speaker001_C16_3
speaker001,speaker001,二話不說，拉住他的手往回走。,讓客廳的窗簾合上。,speaker001_C16_4
speaker001,speaker001,二話不說，拉住他的手往回走。,關上客廳的窗簾。,speaker001_C16_5
speaker001,speaker001,二話不說，拉住他的手往回走。,讓客廳的窗簾關起來。,speaker001_C16_6
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳的窗簾合上。,speaker001_C16_7
speaker001,speaker001,二話不說，拉住他的手往回走。,合上客廳的窗簾。,speaker001_C16_8
speaker001,speaker001,二話不說，拉住他的手往回走。,讓客廳的窗簾關閉。,speaker001_C16_9
speaker001,speaker001,二話不說，拉住他的手往回走。,客廳的窗簾關上。,speaker001_C16_10
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳的窗簾關閉。,speaker001_C16_11
speaker001,speaker001,二話不說，拉住他的手往回走。,讓客廳的窗簾拉上。,speaker001_C16_12
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳的窗簾關起來。,speaker001_C16_13
speaker001,speaker001,二話不說，拉住他的手往回走。,拉起客廳的窗簾。,speaker001_C16_14
speaker001,speaker001,二話不說，拉住他的手往回走。,關客廳的窗簾。,speaker001_C16_15
speaker001,speaker001,二話不說，拉住他的手往回走。,客廳的窗簾拉上。,speaker001_C16_16
speaker001,speaker001,二話不說，拉住他的手往回走。,讓客廳的窗簾合起來。,speaker001_C16_17
speaker001,speaker001,二話不說，拉住他的手往回走。,客廳的窗簾合上。,speaker001_C16_18
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳的窗簾合起來。,speaker001_C16_19
speaker001,speaker001,二話不說，拉住他的手往回走。,讓客廳的窗簾關上。,speaker001_C16_20
speaker001,speaker001,二話不說，拉住他的手往回走。,把客廳的窗簾拉起來。,speaker001_C16_21
speaker001,speaker001,二話不說，拉住他的手往回走。,關閉客廳窗簾。,speaker001_C16_22
speaker001,speaker001,二話不說，拉住他的手往回走。,合起客廳的窗簾。,speaker001_C16_23
speaker001,speaker001,二話不說，拉住他的手往回走。,關客廳窗簾。,speaker001_C16_24
speaker001,speaker001,二話不說，拉住他的手往回走。,把臥室的窗簾打開。,speaker001_C17_0
speaker001,speaker001,二話不說，拉住他的手往回走。,開啟臥室的窗簾。,speaker001_C17_1
speaker001,speaker001,二話不說，拉住他的手往回走。,把臥室的窗簾拉開。,speaker001_C17_2
speaker001,speaker001,二話不說，拉住他的手往回走。,拉開臥室的窗簾。,speaker001_C17_3
speaker001,speaker001,二話不說，拉住他的手往回走。,讓臥室的窗簾開啟。,speaker001_C17_4
speaker001,speaker001,二話不說，拉住他的手往回走。,打開臥室的窗簾。,speaker001_C17_5
speaker001,speaker001,二話不說，拉住他的手往回走。,開臥室的窗簾。,speaker001_C17_6
speaker001,speaker001,二話不說，拉住他的手往回走。,讓臥室的窗簾打開。,speaker001_C17_7
speaker001,speaker001,二話不說，拉住他的手往回走。,把臥室的窗簾展開。,speaker001_C17_8
speaker001,speaker001,二話不說，拉住他的手往回走。,讓臥室的窗簾拉開。,speaker001_C17_9
speaker001,speaker001,二話不說，拉住他的手往回走。,把臥室的窗簾開啟。,speaker001_C17_10
